type,seq,mac,rssi,rate,noise_floor,fft_gain,agc_gain,channel,local_timestamp,sig_len,rx_state,len,first_word,data
CSI_DATA,557086,1a:00:00:00:00:00,-57,11,-95,4,43,6,557086,47,0,128,0,"[0,0,0,0,0,0,0,0,-26,14,-26,13,-28,13,-30,13,-32,12,-33,13,-33,10,-33,9,-33,11,-31,8,-33,10,-32,6,-33,7,-34,8,-32,9,-32,11,-31,10,-32,16,-29,14,-28,13,-30,15,-28,16,-27,18,-29,19,-30,21,-28,21,-29,21,-29,20,0,0,-28,26,-28,24,-27,23,-26,25,-23,22,-23,26,-20,23,-19,23,-18,25,-17,27,-17,27,-16,24,-16,26,-12,26,-12,27,-10,28,-10,27,-10,27,-10,29,-10,27,-10,29,-11,26,-12,25,-12,25,-13,23,-13,23,-13,19,-13,18,0,0,0,0,0,0]"
CSI_DATA,563086,1a:00:00:00:00:00,-57,11,-95,4,43,6,563086,47,0,128,0,"[0,0,0,0,0,0,0,0,11,-29,13,-26,16,-28,18,-28,20,-28,22,-31,22,-26,24,-26,23,-26,24,-25,25,-26,24,-23,26,-24,26,-24,23,-24,24,-24,22,-25,25,-28,22,-26,21,-24,20,-28,20,-28,17,-28,18,-29,20,-31,19,-31,19,-31,19,-31,0,0,20,-35,20,-31,18,-32,16,-32,17,-29,15,-32,15,-29,12,-29,13,-30,11,-33,10,-32,10,-29,10,-30,7,-29,7,-28,7,-30,6,-29,7,-29,6,-32,7,-28,7,-30,8,-27,9,-27,11,-26,12,-24,13,-24,12,-21,14,-19,0,0,0,0,0,0]"
CSI_DATA,569086,1a:00:00:00:00:00,-56,11,-95,4,43,6,569086,47,0,128,0,"[0,0,0,0,0,0,0,0,5,30,3,30,2,34,0,35,-3,34,-4,36,-7,34,-9,34,-10,37,-12,32,-11,34,-14,31,-14,33,-14,33,-12,31,-12,32,-12,31,-12,35,-10,32,-11,31,-10,33,-11,33,-9,34,-9,35,-10,35,-11,36,-11,38,-13,35,0,0,-11,38,-13,36,-11,36,-11,35,-10,34,-10,35,-9,33,-10,30,-8,32,-8,33,-8,32,-6,30,-7,31,-5,30,-6,31,-6,30,-3,31,-6,30,-6,32,-7,29,-7,31,-7,29,-9,27,-11,27,-14,25,-14,25,-14,20,-15,19,0,0,0,0,0,0]"
CSI_DATA,573086,1a:00:00:00:00:00,-56,11,-95,4,43,6,573086,47,0,128,0,"[0,0,0,0,0,0,0,0,24,-20,26,-17,27,-18,29,-19,30,-16,34,-16,34,-13,34,-12,35,-14,33,-11,34,-11,32,-9,35,-8,35,-9,33,-9,34,-10,32,-10,34,-14,32,-12,30,-11,32,-13,32,-15,30,-17,32,-16,33,-18,33,-17,34,-16,35,-16,0,0,35,-22,36,-18,35,-17,35,-18,31,-17,32,-20,28,-18,27,-18,27,-21,26,-25,28,-21,25,-20,26,-20,21,-21,23,-21,22,-22,23,-23,22,-22,22,-24,21,-21,23,-23,22,-18,24,-19,24,-16,24,-14,24,-14,23,-8,23,-9,0,0,0,0,0,0]"
CSI_DATA,579086,1a:00:00:00:00:00,-56,11,-95,4,43,6,579086,47,0,128,0,"[0,0,0,0,0,0,0,0,-12,30,-15,27,-17,29,-19,30,-22,27,-24,30,-24,26,-27,26,-27,26,-27,22,-28,24,-28,20,-30,22,-32,20,-28,19,-28,20,-27,21,-29,23,-28,22,-26,20,-27,21,-26,24,-25,24,-26,23,-28,24,-29,23,-30,27,-30,24,0,0,-31,26,-31,23,-31,22,-31,24,-28,21,-29,24,-26,21,-26,21,-26,21,-27,23,-27,23,-24,21,-24,20,-22,21,-22,22,-23,23,-22,22,-23,23,-24,24,-22,20,-25,21,-24,18,-24,16,-25,14,-26,10,-25,11,-23,6,-23,7,0,0,0,0,0,0]"
CSI_DATA,583086,1a:00:00:00:00:00,-56,11,-95,4,43,6,583086,47,0,128,0,"[0,0,0,0,0,0,0,0,30,-8,32,-4,33,-4,35,-4,35,1,37,1,36,3,36,4,38,5,34,8,35,6,33,8,35,8,35,8,35,8,36,7,34,6,38,4,33,4,31,4,35,4,37,2,35,0,36,0,37,3,38,3,40,2,38,1,0,0,42,2,39,2,39,1,39,-1,36,1,37,-1,34,-1,34,0,32,-2,33,-4,34,-5,31,-4,33,-4,30,-6,31,-6,31,-7,31,-7,30,-7,30,-9,29,-6,32,-7,29,-4,30,-2,29,0,29,2,27,2,23,5,24,6,0,0,0,0,0,0]"
CSI_DATA,589086,1a:00:00:00:00:00,-56,11,-95,4,43,6,589086,47,0,128,0,"[0,0,0,0,0,0,0,0,-21,24,-22,20,-26,22,-28,23,-29,19,-31,20,-33,15,-33,14,-33,15,-32,11,-34,12,-33,7,-34,9,-35,8,-34,8,-34,10,-33,10,-34,11,-32,11,-31,10,-33,10,-34,12,-32,11,-34,11,-35,11,-36,10,-38,12,-36,9,0,0,-39,13,-38,10,-37,9,-35,11,-33,8,-35,9,-33,7,-32,8,-32,8,-33,9,-32,10,-30,9,-31,9,-28,12,-30,10,-29,12,-28,12,-30,9,-29,11,-29,8,-30,8,-29,6,-29,3,-28,2,-28,-1,-27,0,-22,-5,-24,-5,0,0,0,0,0,0]"
CSI_DATA,595086,1a:00:00:00:00:00,-57,11,-95,4,43,6,595086,47,0,128,0,"[0,0,0,0,0,0,0,0,1,-30,3,-29,6,-33,8,-34,10,-31,13,-35,15,-32,18,-30,19,-31,21,-26,22,-29,24,-24,23,-25,26,-26,23,-25,24,-26,24,-23,24,-28,23,-25,21,-24,24,-25,24,-24,24,-24,25,-24,26,-26,27,-25,28,-26,29,-24,0,0,31,-25,29,-22,28,-22,30,-20,28,-20,30,-19,29,-18,28,-15,27,-18,26,-20,26,-19,23,-17,26,-17,24,-15,24,-17,24,-18,26,-17,27,-15,26,-14,27,-12,28,-12,28,-9,27,-7,27,-8,28,-4,27,-2,22,1,24,2,0,0,0,0,0,0]"
CSI_DATA,599086,1a:00:00:00:00:00,-57,11,-95,4,43,6,599086,47,0,128,0,"[0,0,0,0,0,0,0,0,-29,14,-28,11,-29,10,-31,9,-34,6,-37,6,-36,3,-34,0,-36,-1,-32,-3,-36,-3,-33,-6,-34,-6,-35,-6,-33,-6,-34,-5,-32,-6,-35,-3,-33,-3,-31,-5,-33,-4,-35,-4,-34,-4,-33,-3,-36,-4,-36,-5,-38,-7,-35,-7,0,0,-37,-5,-36,-7,-36,-7,-34,-6,-32,-8,-34,-7,-32,-7,-30,-8,-32,-6,-33,-5,-32,-4,-30,-4,-31,-5,-28,-4,-29,-4,-29,-3,-29,-4,-29,-6,-30,-5,-27,-7,-28,-7,-27,-8,-27,-10,-25,-11,-23,-13,-22,-12,-18,-14,-17,-15,0,0,0,0,0,0]"
CSI_DATA,605086,1a:00:00:00:00:00,-57,11,-95,4,43,6,605086,47,0,128,0,"[0,0,0,0,0,0,0,0,12,-26,14,-26,16,-27,19,-27,22,-25,24,-27,25,-22,27,-19,29,-19,29,-15,30,-17,30,-12,30,-15,31,-13,31,-12,31,-14,31,-13,32,-16,30,-13,28,-11,30,-12,31,-11,32,-10,32,-11,34,-11,32,-10,36,-11,31,-8,0,0,37,-10,34,-6,35,-7,35,-7,33,-4,36,-3,32,-2,30,-1,30,-4,30,-5,30,-5,29,-3,30,-5,28,-3,28,-5,29,-4,29,-4,29,-2,29,-1,29,2,28,2,28,5,27,6,26,5,25,9,23,11,18,11,18,12,0,0,0,0,0,0]"
CSI_DATA,611086,1a:00:00:00:00:00,-57,11,-95,4,43,6,611086,47,0,128,0,"[0,0,0,0,0,0,0,0,-27,12,-26,10,-29,11,-32,10,-31,8,-34,10,-33,7,-32,5,-34,5,-32,1,-33,5,-31,2,-34,6,-35,4,-32,5,-33,9,-31,7,-32,11,-29,12,-28,11,-29,11,-29,12,-29,13,-30,15,-31,16,-29,17,-31,19,-30,17,0,0,-32,24,-29,20,-29,21,-27,20,-25,18,-27,22,-25,19,-23,20,-23,23,-22,24,-20,25,-18,22,-17,24,-14,24,-14,25,-14,26,-13,26,-12,25,-13,25,-14,24,-14,26,-14,24,-14,23,-14,21,-16,22,-16,20,-15,16,-14,16,0,0,0,0,0,0]"
CSI_DATA,615086,1a:00:00:00:00:00,-57,11,-95,4,43,6,615086,47,0,128,0,"[0,0,0,0,0,0,0,0,25,15,24,16,25,16,25,17,27,21,27,21,27,22,25,21,26,23,22,23,25,23,23,24,26,21,25,22,26,21,27,19,26,18,31,16,28,14,29,14,29,12,30,13,32,10,32,10,33,10,34,8,35,7,34,8,0,0,36,4,37,2,35,1,37,1,32,1,33,-1,31,0,29,-2,28,-4,30,-6,29,-9,29,-9,29,-11,25,-11,26,-14,24,-13,25,-15,23,-14,25,-16,24,-13,25,-14,24,-14,25,-12,23,-13,23,-11,22,-11,21,-8,21,-9,0,0,0,0,0,0]"
CSI_DATA,621086,1a:00:00:00:00:00,-57,11,-95,4,43,6,621086,47,0,128,0,"[0,0,0,0,0,0,0,0,-28,4,-29,1,-30,2,-32,1,-31,0,-35,0,-32,-3,-33,-4,-34,-4,-30,-7,-33,-4,-31,-8,-32,-5,-34,-8,-31,-5,-33,-3,-32,-3,-34,1,-31,1,-30,2,-32,3,-33,3,-32,5,-32,4,-34,6,-34,6,-36,6,-33,8,0,0,-36,10,-35,9,-34,10,-32,11,-31,10,-32,11,-30,11,-29,11,-27,14,-26,16,-26,16,-25,15,-25,16,-22,17,-21,19,-21,20,-21,19,-22,19,-21,19,-20,18,-23,18,-20,17,-21,17,-20,15,-23,15,-21,13,-19,10,-20,10,0,0,0,0,0,0]"
CSI_DATA,625086,1a:00:00:00:00:00,-57,11,-95,4,43,6,625086,47,0,128,0,"[0,0,0,0,0,0,0,0,18,23,18,23,17,25,17,25,16,28,19,29,16,29,16,30,15,30,10,30,15,29,13,30,16,29,16,30,18,28,19,28,18,27,23,26,21,25,21,22,22,22,24,23,24,22,26,22,28,21,31,19,29,19,29,20,0,0,33,18,31,17,32,15,32,14,30,13,32,13,29,13,30,9,27,10,30,7,31,3,30,2,30,1,28,-1,28,-1,28,-1,28,-5,29,-3,28,-3,28,-2,27,-3,28,-2,27,-1,26,-2,26,-1,25,0,21,2,22,0,0,0,0,0,0,0]"
CSI_DATA,631086,1a:00:00:00:00:00,-57,11,-95,4,43,6,631086,47,0,128,0,"[0,0,0,0,0,0,0,0,-29,-4,-28,-7,-31,-7,-30,-10,-30,-11,-33,-11,-32,-14,-28,-14,-30,-17,-26,-17,-29,-16,-28,-18,-29,-15,-28,-16,-29,-15,-30,-13,-28,-13,-33,-11,-29,-9,-28,-9,-31,-9,-31,-7,-31,-8,-33,-6,-32,-6,-35,-6,-35,-6,-34,-6,0,0,-34,-1,-38,-3,-34,-2,-34,-1,-31,-2,-34,-2,-32,-1,-30,-2,-30,2,-31,4,-31,6,-28,5,-30,7,-27,7,-28,10,-26,9,-28,11,-27,8,-28,10,-26,8,-28,8,-26,7,-27,7,-27,7,-26,6,-24,2,-23,1,-22,2,0,0,0,0,0,0]"
CSI_DATA,635086,1a:00:00:00:00:00,-57,11,-95,4,43,6,635086,47,0,128,0,"[0,0,0,0,0,0,0,0,9,27,9,27,8,30,7,31,6,33,6,35,4,34,3,33,3,35,0,32,2,32,2,33,2,34,4,33,7,33,7,32,7,31,11,32,10,29,9,29,14,30,13,31,13,30,16,29,17,32,20,29,21,30,18,30,0,0,22,31,24,27,23,27,23,27,24,23,25,23,22,23,22,20,22,22,26,20,28,18,25,14,27,13,25,12,26,12,27,10,27,8,27,10,28,10,26,11,27,10,26,9,26,9,26,8,24,9,23,10,20,10,20,10,0,0,0,0,0,0]"
CSI_DATA,641086,1a:00:00:00:00:00,-57,11,-95,4,43,6,641086,47,0,128,0,"[0,0,0,0,0,0,0,0,-25,-15,-24,-16,-25,-17,-24,-19,-25,-21,-28,-22,-24,-24,-21,-24,-22,-26,-17,-26,-21,-24,-19,-25,-23,-24,-21,-25,-22,-24,-25,-22,-22,-23,-27,-22,-24,-19,-24,-19,-25,-20,-26,-21,-25,-19,-27,-20,-29,-19,-30,-17,-30,-17,-30,-19,0,0,-31,-17,-34,-16,-31,-15,-31,-15,-30,-13,-31,-15,-31,-14,-28,-13,-28,-10,-30,-9,-30,-7,-29,-7,-31,-6,-29,-4,-28,-3,-28,-2,-30,-1,-30,-3,-29,-4,-29,-5,-29,-4,-27,-4,-28,-5,-28,-4,-25,-5,-25,-8,-22,-9,-21,-9,0,0,0,0,0,0]"
